original id,AbdomenAtlas_id
KiTS19-21_prediction_00249,BDMAP_00000518
Decathlon_lung_057,BDMAP_00000519
autoPET_PETCT_8c8cd2699c,BDMAP_00000520
MSD-Pancreas_pancreas_452,BDMAP_00000521
autoPET_PETCT_7c96c4626d,BDMAP_00000522
AMOS_amos_0004,BDMAP_00000523
autoPET_PETCT_e252be4334,BDMAP_00000524
WORD_word_0102,BDMAP_00000525
TCIAColon_TCIAColon_0110_0_3,BDMAP_00000526
TotalSegmentator_s1334,BDMAP_00000527
autoPET_PETCT_8b714a64e7,BDMAP_00000528
autoPET_PETCT_581fa95eb0,BDMAP_00000529
TotalSegmentator_s0771,BDMAP_00000530
AMOS_amos_0143,BDMAP_00000531
KiTS23_case_00520,BDMAP_00000532
TCIA-CPTAC-PDA_CPTAC-PDA-C3N-02997_0_1,BDMAP_00000533
MSD-Hepatic_hepaticvessel_063,BDMAP_00000534
TotalSegmentator_s0545,BDMAP_00000535
autoPET_PETCT_d3dac0d1cd,BDMAP_00000536
TCIAColon_TCIAColon_0083_1_1,BDMAP_00000537
autoPET_PETCT_0223010e46,BDMAP_00000538
TCIAColon_TCIAColon_0115_0_3,BDMAP_00000539
KiTS19-21_case_00125,BDMAP_00000540
Decathlon_pancreas_393,BDMAP_00000541
MSD-Pancreas_pancreas_111,BDMAP_00000542
AbdomenCT-1K_Case_00187_0000,BDMAP_00000543
autoPET_PETCT_1253499c80,BDMAP_00000544
TotalSegmentator_s0183,BDMAP_00000545
WORD_word_0083,BDMAP_00000546
MSD-Colon_colon_111,BDMAP_00000547
AMOS_amos_0097,BDMAP_00000548
MSD-HepaticVessel_hepaticvessel_442,BDMAP_00000549
autoPET_PETCT_1019ae8551,BDMAP_00000550
AMOS_amos_0405,BDMAP_00000551
MSD-Colon_colon_008,BDMAP_00000552
TCIAColon_TCIAColon_0275_0_1,BDMAP_00000553
Decathlon_lung_005,BDMAP_00000554
KiTS19-21_case_00145,BDMAP_00000555
CT-ORG_volume-109,BDMAP_00000556
autoPET_PETCT_d5103c8fbf,BDMAP_00000557
MSD-Pancreas_pancreas_311,BDMAP_00000558
TCIA-CPTAC-UCEC_CPTAC-UCEC-C3N-00743_0_4,BDMAP_00000559
TotalSegmentator_s0115,BDMAP_00000560
TCIA-CPTAC-PDA_CPTAC-PDA-C3N-01167_0_4,BDMAP_00000561
KiTS21_img0058,BDMAP_00000562
autoPET_PETCT_7ed037687a,BDMAP_00000563
autoPET_PETCT_6c660140ca,BDMAP_00000564
autoPET_PETCT_ae96f738c0,BDMAP_00000565
TotalSegmentator_s1404,BDMAP_00000566
KiTS19-21_case_00072,BDMAP_00000567
Decathlon_colon_213,BDMAP_00000568
KiTS23_case_00485,BDMAP_00000569
TCIA-LDCT_LDCT-L248_0_1,BDMAP_00000570
KiTS23_case_00583,BDMAP_00000571
CT-ORG_volume-39,BDMAP_00000572
TotalSegmentator_s0566,BDMAP_00000573
KiTS21_img0101,BDMAP_00000574
autoPET_PETCT_416d3b9b78,BDMAP_00000575
TCIAColon_TCIAColon_0155_0_3,BDMAP_00000576
CHAOS_14_image,BDMAP_00000577
TotalSegmentator_s1187,BDMAP_00000578
TCIA-CPTAC-CCRCC_CPTAC-CCRCC-C3L-01462_0_9,BDMAP_00000579
BTCV_img0037,BDMAP_00000580
autoPET_PETCT_ec6b934720,BDMAP_00000581
KiTS23_case_00414,BDMAP_00000582
CT-ORG_volume-56,BDMAP_00000583
Decathlon_spleen_18,BDMAP_00000584
TotalSegmentator_s0589,BDMAP_00000585
AbdomenCT-1K_Case_00852_0000,BDMAP_00000586
KiTS19-21_case_00033,BDMAP_00000587
TCIAColon_TCIAColon_0015_0_3,BDMAP_00000588
AbdomenCT-1K_Case_00331_0000,BDMAP_00000589
MSD-Pancreas_pancreas_205,BDMAP_00000590
AbdomenCT-1K_Case_00689_0000,BDMAP_00000591
MSD-Hepatic_hepaticvessel_101,BDMAP_00000592
TCIAColon_TCIAColon_0228_0_2,BDMAP_00000593
TotalSegmentator_s0656,BDMAP_00000594
autoPET_PETCT_0b98dbe00d,BDMAP_00000595
autoPET_PETCT_8838c53a63,BDMAP_00000596
AMOS_amos_0181,BDMAP_00000597
TCIA-Pancreas-CT_PANCREAS_0027,BDMAP_00000598
AbdomenCT-1K_Case_00065_0000,BDMAP_00000599
autoPET_PETCT_912a25778f,BDMAP_00000600
FLARE23Val_FLARE23_Ts_0033_0000,BDMAP_00000601
AbdomenCT-1K_Case_00061_0000,BDMAP_00000602
MSD-HepaticVessel_hepaticvessel_177,BDMAP_00000603
KiTS23_case_00436,BDMAP_00000604
TCIAColon_TCIAColon_0097_0_1,BDMAP_00000605
TCIAColon_TCIAColon_0085_0_1,BDMAP_00000606
AbdomenCT-1K_Case_00289_0000,BDMAP_00000607
KiTS21_img0031,BDMAP_00000608
TotalSegmentator_s0171,BDMAP_00000609
TotalSegmentator_s0011,BDMAP_00000610
TCGA-BLCA_TCGA-BLCA-4Z-AA7O_0_12,BDMAP_00000611
TCIAColon_TCIAColon_0281_0_2,BDMAP_00000612
autoPET_PETCT_7a77b26403,BDMAP_00000613
AbdomenCT-1K_Case_00310_0000,BDMAP_00000614
AbdomenCT-1K_Case_00282_0000,BDMAP_00000615
KiTS23_case_00454,BDMAP_00000616
TotalSegmentator_s1389,BDMAP_00000617
MSD-Pancreas_pancreas_254,BDMAP_00000618
autoPET_PETCT_b3e923029c,BDMAP_00000619
WORD_word_0035,BDMAP_00000620
MSD-Hepatic_hepaticvessel_394,BDMAP_00000621
TCIAColon_TCIAColon_0026_0_3,BDMAP_00000622
MSD-Pancreas_pancreas_012,BDMAP_00000623
MSD-Pancreas_pancreas_123,BDMAP_00000624
TotalSegmentator_s0329,BDMAP_00000625
KiTS23_case_00410,BDMAP_00000626
TCIAColon_TCIAColon_0196_0_1,BDMAP_00000627
TotalSegmentator_s1363,BDMAP_00000628
WORD_word_0104,BDMAP_00000629
TCIAColon_TCIAColon_0189_0_1,BDMAP_00000630
autoPET_PETCT_cd9bdca46b,BDMAP_00000631
autoPET_PETCT_ee97822c60,BDMAP_00000632
MSD-Pancreas_pancreas_263,BDMAP_00000633
autoPET_PETCT_7e5729ea40,BDMAP_00000634
autoPET_PETCT_323cc5aff8,BDMAP_00000635
autoPET_PETCT_9c36b318e8,BDMAP_00000636
TCIAColon_TCIAColon_0220_0_2,BDMAP_00000637
TCIAColon_TCIAColon_0123_0_2,BDMAP_00000638
TotalSegmentator_s1384,BDMAP_00000639
autoPET_PETCT_a4a66c4fa7,BDMAP_00000640
AbdomenCT-1K_Case_00783_0000,BDMAP_00000641
CT-ORG_volume-75,BDMAP_00000642
AMOS_amos_0010,BDMAP_00000643
AbdomenCT-1K_Case_01000_0000,BDMAP_00000644
WORD_word_0047,BDMAP_00000645
KiTS19-21_case_00136,BDMAP_00000646
TotalSegmentator_s0731,BDMAP_00000647
MSD-HepaticVessel_hepaticvessel_058,BDMAP_00000648
KiTS19-21_prediction_00221,BDMAP_00000649
TCIAColon_TCIAColon_0266_0_0,BDMAP_00000650
MSD-HepaticVessel_hepaticvessel_321,BDMAP_00000651
autoPET_PETCT_cc5c58c82d,BDMAP_00000652
KiTS23_case_00452,BDMAP_00000653
MSD-Colon_colon_017,BDMAP_00000654
autoPET_PETCT_7255ccbcf4,BDMAP_00000655
KiTS21_img0226,BDMAP_00000656
MSD-HepaticVessel_hepaticvessel_146,BDMAP_00000657
WORD_word_0117,BDMAP_00000658
BTCV_img0077,BDMAP_00000659
KiTS23_case_00443,BDMAP_00000660
autoPET_PETCT_92c5c944a5,BDMAP_00000661
KiTS23_case_00587,BDMAP_00000662
AbdomenCT-1K_Case_00964_0000,BDMAP_00000663
TotalSegmentator_s0484,BDMAP_00000664
autoPET_PETCT_9aa97cf103,BDMAP_00000665
WORD_word_0090,BDMAP_00000666
KiTS21_img0011,BDMAP_00000667
autoPET_PETCT_dd975744e7,BDMAP_00000668
TCIAColon_TCIAColon_0186_0_3,BDMAP_00000669
FLARE23Val_FLARE23_Ts_0015_0000,BDMAP_00000670
LiTS_liver_45,BDMAP_00000671
autoPET_PETCT_e79291780d,BDMAP_00000672
TCIA-Pancreas-CT_PANCREAS_0002,BDMAP_00000673
TCIAColon_TCIAColon_0024_0_3,BDMAP_00000674
TCIAColon_TCIAColon_0235_0_3,BDMAP_00000675
MSD-Pancreas_pancreas_256,BDMAP_00000676
MSD-Pancreas_pancreas_036,BDMAP_00000677
WORD_word_0018,BDMAP_00000678
MSD-Pancreas_pancreas_092,BDMAP_00000679
AbdomenCT-1K_Case_01058_0000,BDMAP_00000680
TCIA-CPTAC-CCRCC_CPTAC-CCRCC-C3L-00792_0_2,BDMAP_00000681
TCIA-Pancreas-CT_PANCREAS_0017,BDMAP_00000682
AbdomenCT-1K_Case_00091_0000,BDMAP_00000683
TotalSegmentator_s0924,BDMAP_00000684
CHAOS_21_image,BDMAP_00000685
autoPET_PETCT_94962fe878,BDMAP_00000686
KiTS21_img0122,BDMAP_00000687
TotalSegmentator_s0392,BDMAP_00000688
TCIAColon_TCIAColon_0073_0_2,BDMAP_00000689
MSD-Colon_colon_142,BDMAP_00000690
autoPET_PETCT_41f4d41517,BDMAP_00000691
AbdomenCT-1K_Case_00366_0000,BDMAP_00000692
MSD-Pancreas_pancreas_038,BDMAP_00000693
AMOS_amos_0147,BDMAP_00000694
MSD-HepaticVessel_hepaticvessel_207,BDMAP_00000695
Decathlon_pancreas_309,BDMAP_00000696
autoPET_PETCT_94cc0dac49,BDMAP_00000697
KiTS23_case_00555,BDMAP_00000698
autoPET_PETCT_1f2a4f4280,BDMAP_00000699
AMOS_amos_0166,BDMAP_00000700
MSD-Pancreas_pancreas_326,BDMAP_00000701
TCIAColon_TCIAColon_0096_0_3,BDMAP_00000702
MSD-HepaticVessel_hepaticvessel_445,BDMAP_00000703
autoPET_PETCT_cc1698663a,BDMAP_00000704
autoPET_PETCT_0b57b247b6,BDMAP_00000705
KiTS19-21_case_00149,BDMAP_00000706
MSD-Hepatic_hepaticvessel_381,BDMAP_00000707
TotalSegmentator_s0894,BDMAP_00000708
AbdomenCT-1K_Case_00460_0000,BDMAP_00000709
KiTS23_case_00524,BDMAP_00000710
autoPET_PETCT_fbd907a179,BDMAP_00000711
Decathlon_hepaticvessel_359,BDMAP_00000712
KiTS21_img0177,BDMAP_00000713
Decathlon_pancreas_361,BDMAP_00000714
Decathlon_pancreas_328,BDMAP_00000715
MSD-Colon_colon_185,BDMAP_00000716
MSD-Colon_colon_013,BDMAP_00000717
autoPET_PETCT_3a40a26443,BDMAP_00000718
WORD_word_0002,BDMAP_00000719
TCIAColon_TCIAColon_0014_0_1,BDMAP_00000720
Decathlon_spleen_52,BDMAP_00000721
TotalSegmentator_s0194,BDMAP_00000722
autoPET_PETCT_46ee4ddd68,BDMAP_00000723
KiTS19-21_case_00058,BDMAP_00000724
KiTS21_img0072,BDMAP_00000725
TotalSegmentator_s0699,BDMAP_00000726
TotalSegmentator_s0698,BDMAP_00000727
AbdomenCT-1K_Case_00812_0000,BDMAP_00000728
AMOS_amos_0279,BDMAP_00000729
TCIAColon_TCIAColon_0009_0_3,BDMAP_00000730
Decathlon_lung_045,BDMAP_00000731
autoPET_PETCT_dc6174cb5d,BDMAP_00000732
FLARE23Val_FLARE23_Ts_0010_0000,BDMAP_00000733
TotalSegmentator_s0500,BDMAP_00000734
MSD-Pancreas_pancreas_185,BDMAP_00000735
autoPET_PETCT_a19ef8e0d2,BDMAP_00000736
MSD-Liver_liver_141,BDMAP_00000737
TCIAColon_TCIAColon_0199_0_3,BDMAP_00000738
TCIAColon_TCIAColon_0296_0_4,BDMAP_00000739
FLARE23Val_FLARE23_Ts_0045_0000,BDMAP_00000740
autoPET_PETCT_21e4ffcb52,BDMAP_00000741
TCIA-CPTAC-PDA_CPTAC-PDA-C3N-02697_0_4,BDMAP_00000742
TotalSegmentator_s0314,BDMAP_00000743
FLARE23Val_FLARE23_Ts_0042_0000,BDMAP_00000744
AbdomenCT-1K_Case_00089_0000,BDMAP_00000745
autoPET_PETCT_d626611daf,BDMAP_00000746
autoPET_PETCT_db3bac356a,BDMAP_00000747
AbdomenCT-1K_Case_00397_0000,BDMAP_00000748
MSD-Pancreas_pancreas_238,BDMAP_00000749
TCIAColon_TCIAColon_0216_0_2,BDMAP_00000750
KiTS19-21_case_00187,BDMAP_00000751
AMOS_amos_0361,BDMAP_00000752
autoPET_PETCT_f4668d2bdc,BDMAP_00000753
NIH-Lymph_NIH-LYMPH-ABD-073_0_0,BDMAP_00000754
TCIAColon_TCIAColon_0297_0_3,BDMAP_00000755
KiTS19-21_prediction_00228,BDMAP_00000756
CHAOS_28_image,BDMAP_00000757
TCIA-CPTAC-CCRCC_CPTAC-CCRCC-C3L-00815_0_3,BDMAP_00000758
autoPET_PETCT_1cb2d26a19,BDMAP_00000759
AbdomenCT-1K_Case_00969_0000,BDMAP_00000760
TCIAColon_TCIAColon_0113_0_3,BDMAP_00000761
Decathlon_lung_026,BDMAP_00000762
TotalSegmentator_s1264,BDMAP_00000763
TCIA-Pancreas-CT_PANCREAS_0028,BDMAP_00000764
AbdomenCT-1K_Case_00886_0000,BDMAP_00000765
AMOS_amos_0239,BDMAP_00000766
autoPET_PETCT_38733c001e,BDMAP_00000767
MSD-HepaticVessel_hepaticvessel_042,BDMAP_00000768
autoPET_PETCT_2122b88719,BDMAP_00000769
AbdomenCT-1K_Case_01062_0000,BDMAP_00000770
MSD-Pancreas_pancreas_392,BDMAP_00000771
autoPET_PETCT_ac700ab4db,BDMAP_00000772
KiTS19-21_prediction_00285,BDMAP_00000773
AbdomenCT-1K_Case_00179_0000,BDMAP_00000774
autoPET_PETCT_960c5f4262,BDMAP_00000775
TotalSegmentator_s0016,BDMAP_00000776
Decathlon_lung_004,BDMAP_00000777
AbdomenCT-1K_Case_00081_0000,BDMAP_00000778
MSD-HepaticVessel_hepaticvessel_379,BDMAP_00000779
autoPET_PETCT_a87dda9193,BDMAP_00000780
autoPET_PETCT_d3208ff062,BDMAP_00000781
TCIAColon_TCIAColon_0148_0_3,BDMAP_00000782
TCIA-CPTAC-PDA_CPTAC-PDA-C3N-01714_0_3,BDMAP_00000783
TCIAColon_TCIAColon_0153_0_2,BDMAP_00000784
MSD-Colon_colon_147,BDMAP_00000785
TCIAColon_TCIAColon_0283_0_3,BDMAP_00000786
NIH-Lymph_NIH-LYMPH-ABD-080_0_0,BDMAP_00000787
KiTS19-21_case_00159,BDMAP_00000788
MSD-Pancreas_pancreas_442,BDMAP_00000789
TCIA-CPTAC-UCEC_CPTAC-UCEC-C3N-01003_0_2,BDMAP_00000790
TCIAColon_TCIAColon_0190_0_1,BDMAP_00000791
autoPET_PETCT_01140d52d8,BDMAP_00000792
TCIAColon_TCIAColon_0015_0_2,BDMAP_00000793
KiTS21_img0025,BDMAP_00000794
AbdomenCT-1K_Case_00949_0000,BDMAP_00000795
TotalSegmentator_s1153,BDMAP_00000796
TCIAColon_TCIAColon_0248_0_3,BDMAP_00000797
TCIAColon_TCIAColon_0095_0_3,BDMAP_00000798
autoPET_PETCT_07574bfa00,BDMAP_00000799
TotalSegmentator_s0147,BDMAP_00000800
TCIAColon_TCIAColon_0050_0_2,BDMAP_00000801
AMOS_amos_0083,BDMAP_00000802
TCIAColon_TCIAColon_0066_0_3,BDMAP_00000803
MSD-Colon_colon_101,BDMAP_00000804
KiTS23_case_00466,BDMAP_00000805
WORD_word_0075,BDMAP_00000806
TCIA-CPTAC-CCRCC_CPTAC-CCRCC-C3N-00491_0_7,BDMAP_00000807
TotalSegmentator_s1366,BDMAP_00000808
MSD-Pancreas_pancreas_347,BDMAP_00000809
KiTS21_img0277,BDMAP_00000810
autoPET_PETCT_1fe6e48293,BDMAP_00000811
KiTS21_img0059,BDMAP_00000812
Decathlon_hepaticvessel_341,BDMAP_00000813
autoPET_PETCT_97320b0b58,BDMAP_00000814
autoPET_PETCT_e1a5b05186,BDMAP_00000815
MSD-Colon_colon_204,BDMAP_00000816
autoPET_PETCT_47cd731006,BDMAP_00000817
WORD_word_0132,BDMAP_00000818
AbdomenCT-1K_Case_00671_0000,BDMAP_00000819
MSD-Pancreas_pancreas_474,BDMAP_00000820
BTCV_img0028,BDMAP_00000821
AMOS_amos_0410,BDMAP_00000822
MSD-Spleen_spleen_42,BDMAP_00000823
autoPET_PETCT_7958ce0f7c,BDMAP_00000824
TCIAColon_TCIAColon_0120_0_3,BDMAP_00000825
KiTS21_img0240,BDMAP_00000826
MSD-Liver_liver_90,BDMAP_00000827
MSD-Colon_colon_202,BDMAP_00000828
MSD-Pancreas_pancreas_317,BDMAP_00000829
autoPET_PETCT_0f4ee9e078,BDMAP_00000830
Decathlon_liver_97,BDMAP_00000831
MSD-Hepatic_hepaticvessel_304,BDMAP_00000832
KiTS21_img0015,BDMAP_00000833
KiTS19-21_case_00036,BDMAP_00000834
TotalSegmentator_s0358,BDMAP_00000835
KiTS21_img0296,BDMAP_00000836
KiTS21_img0242,BDMAP_00000837
WORD_word_0028,BDMAP_00000838
KiTS23_case_00471,BDMAP_00000839
autoPET_PETCT_dae86b88e2,BDMAP_00000840
FLARE23Val_FLARE23_Ts_0008_0000,BDMAP_00000841
TotalSegmentator_s0502,BDMAP_00000842
KiTS19-21_prediction_00220,BDMAP_00000843
autoPET_PETCT_a933c9af60,BDMAP_00000844
AMOS_amos_0133,BDMAP_00000845
TCIA-Pancreas-CT_PANCREAS_0033,BDMAP_00000846
autoPET_PETCT_5c57a98a43,BDMAP_00000847
autoPET_PETCT_e4e5baf901,BDMAP_00000848
TCGA-OV_TCGA-OV-61-2003_0_3,BDMAP_00000849
TCIAColon_TCIAColon_0245_0_2,BDMAP_00000850
MSD-Colon_colon_100,BDMAP_00000851
autoPET_PETCT_8ec13728df,BDMAP_00000852
AbdomenCT-1K_Case_00449_0000,BDMAP_00000853
TCIAColon_TCIAColon_0140_0_2,BDMAP_00000854
Decathlon_pancreas_336,BDMAP_00000855
MSD-Hepatic_hepaticvessel_317,BDMAP_00000856
MSD-Colon_colon_123,BDMAP_00000857
autoPET_PETCT_c58b637e17,BDMAP_00000858
AbdomenCT-1K_Case_00145_0000,BDMAP_00000859
TCIAColon_TCIAColon_0032_0_1,BDMAP_00000860
CHAOS_22_image,BDMAP_00000861
TCIA-CPTAC-UCEC_CPTAC-UCEC-C3N-00866_0_3,BDMAP_00000862
TCIAColon_TCIAColon_0069_0_2,BDMAP_00000863
TCIAColon_TCIAColon_0149_0_4,BDMAP_00000864
AMOS_amos_0391,BDMAP_00000865
MSD-HepaticVessel_hepaticvessel_136,BDMAP_00000866
KiTS21_img0265,BDMAP_00000867
autoPET_PETCT_d64d6a87c8,BDMAP_00000868
TCIAColon_TCIAColon_0084_0_6,BDMAP_00000869
TotalSegmentator_s0299,BDMAP_00000870
KiTS21_img0210,BDMAP_00000871
Decathlon_lung_095,BDMAP_00000872
MSD-Colon_colon_149,BDMAP_00000873
Decathlon_colon_024,BDMAP_00000874
WORD_word_0119,BDMAP_00000875
TCIAColon_TCIAColon_0022_0_3,BDMAP_00000876
MSD-HepaticVessel_hepaticvessel_019,BDMAP_00000877
TCIA-Pancreas-CT_PANCREAS_0006,BDMAP_00000878
MSD-Pancreas_pancreas_455,BDMAP_00000879
autoPET_PETCT_ce629e2993,BDMAP_00000880
Decathlon_colon_187,BDMAP_00000881
MSD-Pancreas_pancreas_343,BDMAP_00000882
KiTS21_img0178,BDMAP_00000883
WORD_word_0116,BDMAP_00000884
TCIA-CPTAC-UCEC_CPTAC-UCEC-C3N-01008_0_9,BDMAP_00000885
TotalSegmentator_s1403,BDMAP_00000886
KiTS21_img0087,BDMAP_00000887
TCIAColon_TCIAColon_0113_0_2,BDMAP_00000888
KiTS23_case_00428,BDMAP_00000889
Decathlon_lung_006,BDMAP_00000890
AbdomenCT-1K_Case_00684_0000,BDMAP_00000891
AbdomenCT-1K_Case_00060_0000,BDMAP_00000892
TotalSegmentator_s0859,BDMAP_00000893
Decathlon_hepaticvessel_165,BDMAP_00000894
MSD-Pancreas_pancreas_426,BDMAP_00000895
autoPET_PETCT_f24f3ce1da,BDMAP_00000896
MSD-HepaticVessel_hepaticvessel_094,BDMAP_00000897
TotalSegmentator_s0059,BDMAP_00000898
NIH-Lymph_NIH-LYMPH-ABD-072_0_0,BDMAP_00000899
MSD-HepaticVessel_hepaticvessel_059,BDMAP_00000900
AbdomenCT-1K_Case_00903_0000,BDMAP_00000901
KiTS21_img0288,BDMAP_00000902
autoPET_PETCT_9c9a347388,BDMAP_00000903
TCIAColon_TCIAColon_0024_0_1,BDMAP_00000904
TCIAColon_TCIAColon_0123_0_3,BDMAP_00000905
MSD-Hepatic_hepaticvessel_435,BDMAP_00000906
LiTS_liver_121,BDMAP_00000907
TCIA-CPTAC-CCRCC_CPTAC-CCRCC-C3N-00380_0_2,BDMAP_00000908
TotalSegmentator_s0108,BDMAP_00000909
TCIAColon_TCIAColon_0200_0_3,BDMAP_00000910
MSD-HepaticVessel_hepaticvessel_393,BDMAP_00000911
FLARE23Val_FLARE23_Ts_0009_0000,BDMAP_00000912
Decathlon_colon_219,BDMAP_00000913
MSD-Liver_liver_176,BDMAP_00000914
Decathlon_hepaticvessel_362,BDMAP_00000915
KiTS19-21_case_00172,BDMAP_00000916
NIH-Lymph_NIH-LYMPH-ABD-059_0_0,BDMAP_00000917
LiTS_liver_43,BDMAP_00000918
autoPET_PETCT_824c6a0014,BDMAP_00000919
autoPET_PETCT_44cfacfd6e,BDMAP_00000920
CT-ORG_volume-42,BDMAP_00000921
autoPET_PETCT_6fe855c937,BDMAP_00000922
KiTS23_case_00417,BDMAP_00000923
Decathlon_hepaticvessel_227,BDMAP_00000924
autoPET_PETCT_3c3050f75e,BDMAP_00000925
KiTS21_img0155,BDMAP_00000926
FLARE23Val_FLARE23_Ts_0099_0000,BDMAP_00000927
TCIA-Pancreas-CT_PANCREAS_0018,BDMAP_00000928
MSD-Colon_colon_174,BDMAP_00000929
TCIA-CPTAC-PDA_CPTAC-PDA-C3N-03430_1_2,BDMAP_00000930
TCIA-CPTAC-CCRCC_CPTAC-CCRCC-C3N-00491_0_9,BDMAP_00000931
TCIAColon_TCIAColon_0127_0_0,BDMAP_00000932
autoPET_PETCT_bd7603e9df,BDMAP_00000933
TCIAColon_TCIAColon_0092_0_3,BDMAP_00000934
KiTS23_case_00484,BDMAP_00000935
KiTS21_img0269,BDMAP_00000936
MSD-Colon_colon_087,BDMAP_00000937
MSD-Pancreas_pancreas_223,BDMAP_00000938
MSD-Colon_colon_099,BDMAP_00000939
Decathlon_pancreas_236,BDMAP_00000940
LiTS_liver_127,BDMAP_00000941
MSD-Colon_colon_032,BDMAP_00000942
MSD-Hepatic_hepaticvessel_428,BDMAP_00000943
TCIAColon_TCIAColon_0227_0_2,BDMAP_00000944
TCIAColon_TCIAColon_0182_0_3,BDMAP_00000945
MSD-Hepatic_hepaticvessel_410,BDMAP_00000946
Decathlon_hepaticvessel_088,BDMAP_00000947
KiTS21_img0211,BDMAP_00000948
Decathlon_lung_049,BDMAP_00000949
autoPET_PETCT_aaf2c3aa12,BDMAP_00000950
TCIA-CPTAC-UCEC_CPTAC-UCEC-C3N-01008_1_12,BDMAP_00000951
WORD_word_0049,BDMAP_00000952
AbdomenCT-1K_Case_00250_0000,BDMAP_00000953
TCIAColon_TCIAColon_0019_0_2,BDMAP_00000954
Decathlon_lung_071,BDMAP_00000955
Decathlon_pancreas_117,BDMAP_00000956
AbdomenCT-1K_Case_00220_0000,BDMAP_00000957
TotalSegmentator_s0649,BDMAP_00000958
Decathlon_hepaticvessel_217,BDMAP_00000959
AMOS_amos_0014,BDMAP_00000960
AbdomenCT-1K_Case_00746_0000,BDMAP_00000961
WORD_word_0085,BDMAP_00000962
autoPET_PETCT_d3d3b7d4ff,BDMAP_00000963
TotalSegmentator_s1044,BDMAP_00000964
CT-ORG_volume-79,BDMAP_00000965
TCIAColon_TCIAColon_0211_0_3,BDMAP_00000966
TCIA-LDCT_LDCT-L209_0_1,BDMAP_00000967
KiTS21_img0246,BDMAP_00000968
TotalSegmentator_s0139,BDMAP_00000969
TotalSegmentator_s0412,BDMAP_00000970
Decathlon_liver_109,BDMAP_00000971
AbdomenCT-1K_Case_00596_0000,BDMAP_00000972
AbdomenCT-1K_Case_00876_0000,BDMAP_00000973
Decathlon_hepaticvessel_001,BDMAP_00000974
AMOS_amos_0077,BDMAP_00000975
TCGA-BLCA_TCGA-BLCA-DK-A1AA_0_1,BDMAP_00000976
KiTS23_case_00551,BDMAP_00000977
autoPET_PETCT_e2834e6f5c,BDMAP_00000978
autoPET_PETCT_3f3df20439,BDMAP_00000979
KiTS23_case_00507,BDMAP_00000980
MSD-Hepatic_hepaticvessel_105,BDMAP_00000981
KiTS21_img0193,BDMAP_00000982
autoPET_PETCT_9f206193d3,BDMAP_00000983
autoPET_PETCT_770ee48d09,BDMAP_00000984
FLARE23Val_FLARE23_Ts_0013_0000,BDMAP_00000985
TCIAColon_TCIAColon_0248_0_2,BDMAP_00000986
KiTS21_img0249,BDMAP_00000987
MSD-Colon_colon_018,BDMAP_00000988
KiTS21_img0171,BDMAP_00000989
autoPET_PETCT_389c968170,BDMAP_00000990
TotalSegmentator_s0193,BDMAP_00000991
autoPET_PETCT_5a58935b68,BDMAP_00000992
AbdomenCT-1K_Case_00147_0000,BDMAP_00000993
MSD-Hepatic_hepaticvessel_339,BDMAP_00000994
TotalSegmentator_s1123,BDMAP_00000995
TotalSegmentator_s1296,BDMAP_00000996
TotalSegmentator_s1273,BDMAP_00000997
KiTS23_case_00528,BDMAP_00000998
TotalSegmentator_s0476,BDMAP_00000999
autoPET_PETCT_43c9c71b31,BDMAP_00001000
KiTS23_case_00531,BDMAP_00001001
TCIA-Pancreas-CT_PANCREAS_0026,BDMAP_00001002
MSD-HepaticVessel_hepaticvessel_131,BDMAP_00001003
TCIA-LDCT_LDCT-L232_0_1,BDMAP_00001004
MSD-Liver_liver_188,BDMAP_00001005
TCIAColon_TCIAColon_0133_0_3,BDMAP_00001006
TotalSegmentator_s0625,BDMAP_00001007
autoPET_PETCT_f0a1a38a3b,BDMAP_00001008
TCGA-OV_TCGA-OV-61-1998_1_1,BDMAP_00001009
LiTS_liver_70,BDMAP_00001010
WORD_word_0130,BDMAP_00001011
Decathlon_hepaticvessel_033,BDMAP_00001012
autoPET_PETCT_e5d50c5569,BDMAP_00001013
TCIAColon_TCIAColon_0160_0_2,BDMAP_00001014
Decathlon_colon_118,BDMAP_00001015
Decathlon_hepaticvessel_161,BDMAP_00001016
autoPET_PETCT_ac11b344b6,BDMAP_00001017
MSD-Liver_liver_112,BDMAP_00001018
autoPET_PETCT_846c1af245,BDMAP_00001019
KiTS21_img0020,BDMAP_00001020
MSD-Colon_colon_153,BDMAP_00001021
TCIAColon_TCIAColon_0274_0_3,BDMAP_00001022
AbdomenCT-1K_Case_00230_0000,BDMAP_00001023
Decathlon_colon_212,BDMAP_00001024
MSD-Liver_liver_108,BDMAP_00001025
FLARE23Val_FLARE23_Ts_0032_0000,BDMAP_00001026
KiTS21_img0022,BDMAP_00001027
autoPET_PETCT_b5923963ac,BDMAP_00001028
TotalSegmentator_s0760,BDMAP_00001029
MSD-Pancreas_pancreas_164,BDMAP_00001030
Decathlon_hepaticvessel_327,BDMAP_00001031
MSD-Colon_colon_183,BDMAP_00001032
AbdomenCT-1K_Case_00184_0000,BDMAP_00001033
autoPET_PETCT_aea7906fd2,BDMAP_00001034
KiTS23_case_00408,BDMAP_00001035
AMOS_amos_0001,BDMAP_00001036
AbdomenCT-1K_Case_00450_0000,BDMAP_00001037
MSD-Pancreas_pancreas_443,BDMAP_00001038
